slug	rank	id	frozen	link_form	asin	amazon_url	card_name	brand	maker_model	card_price	static_flags	amazon_title	amazon_price	amazon_stock	verdict	price_gap	seller_type	checked_at	judged_task	note
camp-knife-beginner	3	victorinox-hunter	0	amazonAsin	B07MW1C3PB	https://www.amazon.co.jp/dp/B07MW1C3PB	VICTORINOX ビクトリノックス ハンティングPro M ブラック 0.9411.M3	VICTORINOX		14300	OK	VICTORINOX(ビクトリノックス) ハンティングPro M ブラック アウトドア ナイフ フォールディングナイフ 【国内正規品】 0.9411.M3	10069	in_stock(cart) 残り19点 ご注文はお早めに 在庫状況 について	ok	-30%	amazon	2026-09-22T10:55:52Z	campkit-20260921-55	campkit-20260921-55 で (a) 方式により差し替え。dp: VICTORINOX ハンティングPro M ブラック 0.9411.M3 国内正規品・刃体98mm・162g・ポリアミド柄・変種一覧で B07MW1C3PB=ブラック(0.9411.M3) を確認＝楽天カード（公式店 ¥14,300）と同一変種。Amazon.co.jp 販売 ¥10,069（-30%）。本文のウォルナット柄／110g は Hunter Pro ウッド（変種 B0BZT32PFY・未照合・楽天出品なし）の仕様（QUESTION）
camp-knife-beginner	4	spyderco-tenacious	0	none			Spyderco スパイダルコ テネイシャス C122GP 直刃 8Cr13MoV	Spyderco	C122GP 8CR13MOV	16570	-	belmont（ベルモント） アウトドアナイフ BM-163 フィールドナイフIP-倭-yamato 日本製	7255	in_stock(cart) 残り6点（入荷予定あり） 在庫状況 について						
camp-knife-beginner	5	buck-110	0	amazonAsin	B000EHYZKK	https://www.amazon.co.jp/dp/B000EHYZKK	BUCK バック 110 フォールディングハンター 110BRS 420HC	BUCK	110BRS	15680	OK	BUCK(バック) フォールディングハンターナイフ 110BRS レザーシース付	17608	in_stock(cart) 残り2点 ご注文はお早めに 在庫状況 について	ok	+12%	marketplace	2026-09-22T10:55:55Z	campkit-20260921-55	campkit-20260921-55 で (a) 方式により差し替え。dp: BUCK 110BRS フォールディングハンター 刃長9.5cm・204g・420HC・ロックバック・革鞘付＝カード name／本文スペックと一致。販売元 MTショッピング＝matomero株式会社（販売元ページ A2E0F589NRXVTO・事業者名・住所あり）→ marketplace。¥17,608（+12%・残り2点）
camp-lantern-led	1	soomloom-helio5000	1	amazonUrl		https://amzn.to/4fk30mJ	Soomloom 2Wayランタン Helio5000 スームルームランタン 最大300ルーメン 5000mAh LED ランタン 懐中電灯 2way キャンプライト USB Type-C充電 調節可能 キャンプランタン アウトドア 防災 防水レベルIPX4 LEDミニランタン アウトドア	Soomloom	2WAY HELIO5000	2970	short_url									
camp-lantern-led	2	rakuten-led-63	1	amazonUrl		https://amzn.to/3SPbT01	楽天総合1位 LED ランタン 63灯 USB 手回し ソーラー 電池 車載充電 アウトドア 充電式 懐中電灯 キャンプ 登山 停電 防災対策	楽天総合1位		3498	short_url									
camp-lantern-led	3	lad-weather-led	1	amazonUrl		https://amzn.to/4ffDxum	驚異の明るさ1,000ルーメン！LEDランタン 防滴 防塵 電池式 乾電池式 LED ランタン LEDライト/防災/防災グッズ/キャンプ用品 アウトドア用品 LAD WEATHER ラドウェザー 送料無料	驚異の明るさ1,000ルーメン！LEDランタン		2280	short_url									
camp-lantern-led	4	bruno-led-lantern	1	amazonUrl		https://amzn.to/4vY7ruj	当店限定色あり《全8色》ブルーノLEDランタン BRUNO LED LANTERN ライト 電灯 電池式 無段階調光 持ち手付き 雑貨 アンティーク ギフト プレゼント 新生活 防災グッズ 災害 非常用 ベランピング ピクニック BBQ おしゃれ キャンプ アウトドア	当店限定色あり《全8色》ブルーノLEDランタン		2750	short_url									
camp-lantern-led	5	led-lantern-1000lm	1	amazonUrl		https://amzn.to/4vtIAxw	【楽天10冠1位 輝度1000LM x 専門雑誌掲載】150時間使用可 5000mAh LEDランタン 充電式ランタン 防災グッズ キャンプランタン 充電式ランタン キャンプ ランタン 充電式 ランタン ランタン 防災 非常用 送料無料	150時間使用可		4980	short_url									
camp-lighting-guide	1	mol-l1200	0	amazonAsin	B0BNBGXNLY	https://www.amazon.co.jp/dp/B0BNBGXNLY	M.O.L 充電式 LEDランタン 1200lm MOL-L1200 [LEDライト 照明 キャンプ アウトドア ランプ]	M.O.L	MOL-L1200	4280	OK	M.O.L 充電式 LEDランタン 1200lm MOL-L1200 (サンド)	4980	in_stock(cart) 在庫あり。 在庫状況 について	ok	+16%	marketplace	2026-09-22T09:46:13Z	campkit-20260921-90	90: seller_type 棚卸し（#56 第2弾・チャンク1）。★official→marketplace。販売元「ミナトワークス【9月の連休について…】」／dp ブランド欄 byline=M.O.L・商品情報テーブル ブランド名=M.O.L（メーカー名欄も M.O.L）。経路①不成立（店舗名に M.O.L が現れない）。経路②不成立（本文・ストアリンク・商品情報欄に法人名とブランド名の並記が無い。ミナトワークスと M.O.L の関係はページ外の知識に当たる）。
camp-lighting-guide	2	mol-l400	0	none			M.O.L 充電式LEDランタン MOL-L400 (ロープハンドル／最大400lm) [MOL ランタン LEDライト 照明 キャンプ アウトドア ランプ 防災]	M.O.L	MOL-L400	2980	-			http=404 captcha						
camp-lighting-guide	3	balmuda-the-lantern-l02a	0	amazonAsin	B07XF31GNH	https://www.amazon.co.jp/dp/B07XF31GNH	BALMUDA The Lantern L02A ブラック バルミューダ ザ・ランタン LED 充電式 調光	BALMUDA	L02A	15950	OK	バルミューダ ザ・ランタン ポータブルLEDランタン ブラック BALMUDA The Lantern L02A-BK	10254	no_buybox 通常2～3日以内に発送します。 在庫状況 について	out_of_stock		marketplace	2026-09-22T09:47:18Z	campkit-20260921-54	手動判定(54): dp=BALMUDA The Lantern L02A-BK ブラック（カードの色と一致）だが購入ボックスなし（表示価格 ¥10,254 は他出品）→out_of_stock。販売元 Round Sheep＝株式会社 Round Sheep（埼玉・住所/電話/古物商あり）→marketplace
camp-lighting-guide	4	kzm-gilbert-lantern	0	amazonAsin	B09QM8KYZ3	https://www.amazon.co.jp/dp/B09QM8KYZ3	KZM ギルバートランタン LEDランタン ランタン 充電式 停電 防災 キャンプ 吊り下げ 置き型 LED ランプ レトロ アンティーク おしゃれ かっこいい 明るい 調光 コードレス ソロキャンプ 収納 携帯 持ち運び 照明 ライト 防災グッズ 防災用品	KZM		19800	OK	KZM OUTDOOR カズミ アウトドア ギルバートランタン シェード スタンド 吊り下げ 置き型 LED 調光 200ルーメン 70時間 充電式 4400mA Type-C 防災 キャンプ おしゃれ 間接照明 小型 kzm-k21t3o02	19800	in_stock(cart) 残り5点 ご注文はお早めに 在庫状況 について	ok	0%	official	2026-09-21T23:35:14Z	campkit-20260921-39	KZM ギルバートランタン K21T3O02・200lm・4400mAh・シェード＋スタンド（変種なし）。楽天 kzm-k21t3o02 と型番一致。¥19,800=カード・残り5点。seller KZM日本独占代理店（CORINTO＝ブランドの国内総代理店名義）
camp-lighting-guide	5	solar-lantern-1800lm	0	none			Hokonui LEDランタン ソーラーランタン S-YYD-rt101-BK USB充電式 1800ルーメン 5000mAh 折り畳み式 防水	Hokonui	S-YYD-RT101-BK	2900	-									
camp-nata	1	nata-takibi-110	0	amazonAsin	B08F9MX477	https://www.amazon.co.jp/dp/B08F9MX477	アウトドア ナイフ 多喜火鉈110mm ナタ キャンプ 鉈 バトニングナイフ 薪割りナイフ 薪割り 両刃 バトニング フルタング 焚き火 焚火	アウトドア		11000	OK	多喜火鉈110mm アウトドア用なた ウォルナット 新 リニューアル ナタ キャンプ 鉈 バトニングナイフ 薪割りナイフ 薪割り 両刃 バトニング フルタング 焚き火 焚火 スチール	11000	in_stock(cart) 残り10点 ご注文はお早めに 在庫状況 について	ok	0%	marketplace	2026-09-21T23:35:18Z	campkit-20260921-39	馬場長金物 多喜火鉈 110mm ウォルナット（品番 4949076542969・全長245mm・両刃・フルタング・SK鋼・革ケース付・変種なし）。楽天 4949076542969 と JAN 一致。カード「多喜火鉈110mm 両刃 フルタング」と一致。¥11,000=カード・残り10点。seller B・Bセレクト（刃物・金物小売）
camp-nata	2	nata-daishin-tetsuhiro-180	0	amazonAsin	B00BMGCDNS	https://www.amazon.co.jp/dp/B00BMGCDNS	大進 哲寛 鋼付 ナタ片刃 180MM 鉈 なた ナタ 園芸 ガーデニング 農業 庭 農作業 家庭菜園 キャンプ アウトドア	大進		3400	OK	大進(ダイシン) 哲寛 鋼付腰ナタ 180mm	3279	in_stock(cart) 残り8点 ご注文はお早めに 在庫状況 について	ok	-4%	amazon	2026-09-21T23:35:22Z	campkit-20260921-39	大進(ダイシン) 哲寛 鋼付腰ナタ 180mm（品番 #243・本樫柄・鋼付・変種なし）。カード「哲寛 鋼付 ナタ片刃 180MM」（楽天 comcon・JAN 4939736500095・566g）と ブランド・シリーズ・刃長・鋼付・木柄 が一致。Amazon 側に片刃/両刃の記載が無い（大進の 哲寛 180mm 鋼付腰鉈は片刃モデル。両刃は DG-N001 等の別シリーズ）＝例外(4)。¥3,279（カード¥3,400・-4%）・残り8点
camp-nata	3	nata-daishin-dgn001	0	amazonAsin	B081N3X8X1	https://www.amazon.co.jp/dp/B081N3X8X1	大進 鉈 鋼付 両刃 165mm グリップ性能に優れた樹脂柄 DG-N001 アウトドア キャンプ サバイバル 枝打ち ナタ なた 園芸	大進	DG-N001	3200	OK	大進 鉈 鋼付 両刃 165mm グリップ 樹脂柄 ＤＧ－Ｎ００１ 鉈 ナタ 薪割 両刃 薪割り キャンプ ケース 鞘 鞘付き 165 枝打ち 大きめ 収納 藪漕ぎ グリップ アウトドア アウトドア キャンプ サバイバル 枝打ち ナタ なた 園芸 ガーデニング 農業 女性 庭 農作業 家庭菜園	3390	in_stock(cart) 在庫あり。 在庫状況 について	ok	+6%	marketplace	2026-09-21T23:35:26Z	campkit-20260921-39	大進 鉈 鋼付 両刃 165mm 樹脂柄 ＤＧ－Ｎ００１（全角表記・収納ケース付・変種なし）。カード「DG-N001 両刃 165mm 樹脂柄」と一致。¥3,390（カード¥3,200・+6%）。seller comcon株式会社＝楽天側の出店者 comcon と同一（大進製品の販売代理店・商材関連）
camp-nata	4	nata-senkichi-ebinata	0	amazonAsin	B003VUV3A2	https://www.amazon.co.jp/dp/B003VUV3A2	千吉 日本製 鉈 小型石付き エビ鉈 枝打ち 薪割り 薪割りナタ なた ナタ 両刃 全鋼 キャンプ 道具 携帯用	千吉		3040	OK	千吉金賞 小型石付きエビ鉈 全鋼 薪割り	2846	in_stock(cart) 在庫あり。 在庫状況 について	ok	-6%	amazon	2026-09-22T09:47:22Z	campkit-20260921-54	手動判定(54): dp=千吉金賞 小型石付きエビ鉈 全鋼 薪割り ¥2,846・カードの「千吉 小型石付き エビ鉈 両刃 全鋼」と同一品（刃長111mm・360g）→ok。Amazon.co.jp 直販
camp-nata	5	nata-bohken-ns180	0	amazonAsin	B000FFL0X6	https://www.amazon.co.jp/dp/B000FFL0X6	鉈 なたとのこ2丁組 NS-180 なたとのこぎりがセット（薪割り 道具 庭木 剪定 のこぎり 登山 なた ノコギリ セット アウトドア キャンプ）	鉈	NS-180	4800	OK	冒険倶楽部(BOHKEN CLUB) なたとのこ 小 NS-180	2721	in_stock(cart) 残り13点（入荷予定あり） 在庫状況 について	ok	-43%	amazon	2026-09-22T09:47:26Z	campkit-20260921-54	手動判定(54): dp=冒険倶楽部 なたとのこ 小 NS-180 ¥2,721・型番一致（鉈165mm＋鋸180mm セット）→ok。Amazon.co.jp 直販
camp-oil-stove	1	alpaca-plus-ts77	0	amazonAsin	B0G1YDBHCD	https://www.amazon.co.jp/dp/B0G1YDBHCD	ALPACA(アルパカ) プラス ストーブ TS-77NC	ALPACA	TS-77NC	29920	shared_asin	【 ALPACAPLUS (アルパカプラス) 公式ストア 】 小型石油ストーブ 石油ストーブ アルパカストーブ TS-77 NC (ONYX BLACK)	25960	in_stock(cart) 残り16点 ご注文はお早めに 在庫状況 について	ok	-13%	official	2026-09-22T09:47:30Z	campkit-20260921-54	手動判定(54): dp=ALPACA PLUS TS-77NC (ONYX BLACK) ¥25,960・型番一致・カードは色を名指ししていない→ok。販売元 ALPACA PLUS 公式→official。shared_asin の相手は同記事外（別バッチ）
camp-oil-stove	2	toyotomi-rainbow-rl2524	0	amazonAsin	B0C5DDYDSL	https://www.amazon.co.jp/dp/B0C5DDYDSL	トヨトミ 石油ストーブ レインボー RL-2524	トヨトミ	RL-2524	32800	OK	TOYOTOMI (トヨトミ) 石油ストーブ RL-2524(W) ホワイト 対流形 ランタン型	34120	in_stock(cart) 残り5点 ご注文はお早めに 在庫状況 について	ok	+4%	marketplace	2026-09-22T09:47:33Z	campkit-20260921-54	手動判定(54): dp=TOYOTOMI RL-2524(W) ホワイト ¥34,120・型番一致・カードは色を名指ししていない（変種=ホワイト/グリーン）→ok。販売元 あるYAN＝株式会社ヤスキグループ（北九州・住所/電話あり）→marketplace
camp-oil-stove	3	toyotomi-ks67h	0	amazonAsin	B01AU4Z8F2	https://www.amazon.co.jp/dp/B01AU4Z8F2	トヨトミ 対流形石油ストーブ KS-67H(B)	トヨトミ	KS-67H	30580	OK	TOYOTOMI (トヨトミ) 石油ストーブ KS-67H(B) ブラック 日本製 対流形 高火力 遠赤外線 暖房 木造17畳/コンクリート24畳 おしゃれ	30580	in_stock(cart) 在庫あり。 在庫状況 について	ok	0%	official	2026-09-22T09:47:37Z	campkit-20260921-54	手動判定(54): dp=TOYOTOMI KS-67H(B) ブラック ¥30,580・型番・色一致・価格差0%→ok。販売元 トヨトミ公式オンラインストア→official
camp-oil-stove	4	corona-sz-f32a	0	none			コロナ 対流形石油ストーブ SZ-F32A(CF)	コロナ	SZ-F32A	34800	-									
camp-oil-stove	5	generic-convection-8800	0	none			対流型石油ストーブ 小型（電源不要・収納袋付き）	対流型石油ストーブ		8800	-									
camp-pillow	1	komkom-air-pillow	0	amazonAsin	B09DBF7DG3	https://www.amazon.co.jp/dp/B09DBF7DG3	Kom&Kom キャンプ枕 エアピロー ブラック コットンカバー付き 超軽量 収納袋付き 車中泊	Kom&Kom		2180	OK	キャンプ 枕 アップグレード版 カバー付き キャンプ アウトドア 車中泊 まくら ピロー エアー枕 携帯枕 旅行枕 キャンプまくら キャンプ枕 超軽量 コンパクト 収納袋付き(ブラック)	2180	in_stock(cart) 在庫あり。 在庫状況 について	ok	0%	marketplace	2026-09-23T07:53:53Z	campkit-20260921-78	78 §B: dp ブランド DELLEPICO・販売元【安心の日本企業、1年保証】Kom＆kom は、77 が fireproof-gloves#1 で確定した「楽天ショップ Kom&kom ＝ Amazon ブランド DELLEPICO」の対応関係と同一。コットンカバー・超軽量(160g)・収納袋付きがカード name と一致し、変種4色中 ブラック に着地＝name の名指しと一致。価格 2180 はカード price と完全一致（gap 0%）。検索2回（Kom&Kom 名義は 0 件→DELLEPICO で特定）。seller は 77 と同じ理由（詳細欄あり）で marketplace
camp-pillow	2	waq-relaxing-pillow	0	amazonAsin	B07JHJGT5R	https://www.amazon.co.jp/dp/B07JHJGT5R	WAQ RELAXING PILLOW キャンプ用まくら TAN(タン) 自動膨張式 連結 インフレータブル 1年保証	WAQ		3980	OK	WAQ RELAXING CAMP PILLOW waq-rcp1 キャンプまくら 車中泊 ウレタン インフレータブル 枕	3980	in_stock(cart) 在庫あり。	ok	0%	official	2026-09-22T12:34:09Z	campkit-20260921-58	手動判定(58): 58 で B0BCFL5CB4(ブラック)→B07JHJGT5R に差し替え。dp の変種一覧 {オリーブ B098QW43JT／ブラック B0BCFL5CB4／タン B07JHJGT5R} のうち カード name が名指しする「TAN(タン)」の変種。カラー=タン・サイズ 31cm×47cm×7cm・メーカー型番 waq-rcp1（楽天 waqoutdoor/waq-rcp1 と同一）・¥3,980 でカード price と一致・在庫あり(cart)。型番トークン無しで auto は unverifiable。販売元 WAQ(ワック)＝ブランド運営会社→official
